strain	clade
a/muscovyduck/vietnam/lbm810/2015	2.3.4.4
a/goose/yangzhou/zg60/2009	2.3.4.4
a/chicken/dali/302/2014	2.3.4.4
a/broilerduck/korea/h133/2014	2.3.4.4
a/chicken/shenzhen/715/2013	2.3.4.4
a/chicken/bc/fav8/2014	2.3.4.4
a/northernpintail/washington/40964/2014	2.3.4.4
a/commonteal/korea/h455_30/2014	2.3.4.4
a/duck/zhejiang/w24/2013	2.3.4.4
a/baikalteal/korea/1457/2014	2.3.4.4
a/blackchicken/jiangxi/10129/2014	2.3.4.4
a/mallard/korea/h297/2014	2.3.4.4
a/northernpintail/tottori/b37/2016	2.3.4.4
a/chicken/bc/fav9/2014	2.3.4.4
a/duck/shandong/q1/2013	2.3.4.4
a/silkiechicken/dongguan/2809/2013	2.3.4.4
a/duck/laos/xby004/2014	2.3.4.4
a/duck/vietnam/hu1_1507/2014	2.3.4.4
a/duck/vietnam/lbm633/2014	2.3.4.4
a/duck/nhatrang/75c131/2014	2.3.4.4
a/breederduck/korea/h249/2014	2.3.4.4
a/duck/vietnam/lbm808/2015	2.3.4.4
a/goose/easternchina/l1204/2012	2.3.4.4
a/duck/vietnam/lbm638/2014	2.3.4.4
a/blackchicken/jiangxi/10139/2014	2.3.4.4
a/muscovyduck/vietnam/lbm635/2014	2.3.4.4
a/muscovyduck/vietnam/lbm754/2014	2.3.4.4
a/chicken/tonghai/802/2014	2.3.4.4
a/chicken/dongguan/3363/2013	2.3.4.4
a/duck/easternchina/s0808/2014	2.3.4.4
a/baikalteal/korea/h84/2014	2.3.4.4
a/duck/zhejiang/6dk19/2013	2.3.4.4
a/chicken/shenzhen/712/2013	2.3.4.4
a/baikalteal/korea/1449/2014	2.3.4.4
a/muscovyduck/lbm803/2015	2.3.4.4
a/baikalteal/korea/h68/2014	2.3.4.4
a/broilerduck/korea/h29/2014	2.3.4.4
a/turkey/minnesota/9845_4/2015	2.3.4.4
a/mallard/shanghai/sh_9/2013	2.3.4.4
a/domesticduck/washington/61_16/2014	2.3.4.4
a/chicken/shenzhen/2269/2013	2.3.4.4
a/chicken/shenzhen/2072/2013	2.3.4.4
a/teal/tottori/1/2016	2.3.4.4
a/chicken/shenzhen/1845/2013	2.3.4.4
a/baikalteal/korea/1437/2014	2.3.4.4
a/breederduck/korea/h200/2014	2.3.4.4
a/chicken/yunnan/1/2014	2.3.4.4
a/baikalteal/korea/h62/2014	2.3.4.4
a/baikalteal/korea/2399/2014	2.3.4.4
a/chicken/oregon/a01819044/2015	2.3.4.4
a/baikalteal/korea/2403/2014	2.3.4.4
a/duck/easternchina/s1210/2013	2.3.4.4
a/chicken/dongguan/4190/2013	2.3.4.4
a/baikalteal/korea/2417/2014	2.3.4.4
a/wildduck/shandong/628/2011	2.3.4.4
a/duck/easternchina/108/2008	2.3.4.4
a/spot_billedduck/korea/h455_42/2014	2.3.4.4
a/goose/easternchina/l1214/2012	2.3.4.4
a/baikalteal/korea/1456/2014	2.3.4.4
a/duck/vietnam/lbm824/2015	2.3.4.4
a/coot/korea/h81/2014	2.3.4.4
a/mallard/korea/w452/2014	2.3.4.4
a/tundraswan/korea/h411/2014	2.3.4.4
a/muscovyduck/vietnam/lbm755/2014	2.3.4.4
a/muscovyduck/vietnam/lbm823/2015	2.3.4.4
a/breederchicken/korea/h122/2014	2.3.4.4
a/muscovyduck/vietnam/lbm809/2015	2.3.4.4
a/duck/easternchina/l0230/2010	2.3.4.4
a/duck/jiangsu/k1203/2010	2.3.4.4
a/pheasant/washington/3147_2/2015	2.3.4.4
a/breederduck/korea/h158/2014	2.3.4.4
a/goose/shandong/k1201/2009	2.3.4.4
a/chicken/anning/4/2014	2.3.4.4
a/duck/easternchina/008/2008	2.3.4.4
a/duck/easternchina/l0722/2012	2.3.4.4
a/goose/shantou/1763/2014	2.3.4.4
a/koreannativechicken/korea/h257/2014	2.3.4.4
a/duck/japan/aq_he72/2015	2.3.4.4
a/baikalteal/korea/h80/2014	2.3.4.4
a/goose/shandong/k1204/2009	2.3.4.4
a/baikalteal/korea/1441/2014	2.3.4.4
a/baikalteal/korea/h41/2014	2.3.4.4
a/duck/vietnam/lbm752/2014	2.3.4.4
a/chicken/laos/xby003/2014	2.3.4.4
a/baikalteal/korea/h96/2014	2.3.4.4
a/gyrfalcon/washington/41088_6/2014	2.3.4.4
a/chicken/tonghai/302/2014	2.3.4.4
a/baikalteal/korea/h66/2014	2.3.4.4
a/duck/vietnam/hu1_1511/2014	2.3.4.4
a/guineafowl/oregon/41613_1/2014	2.3.4.4
a/tundraswan/tottori/c6nk/2014	2.3.4.4
a/muscovyduck/vietnam/lbm636/2014	2.3.4.4
a/breederduck/korea/gochang1/2014	2.3.4.4
a/baikalteal/korea/2416/2014	2.3.4.4
a/duck/dongguan/2685/2013	2.3.4.4
a/chicken/kumamoto/1_7/2014	2.3.4.4
a/duck/easternchina/s0131/2014	2.3.4.4
a/chicken/shenzhen/552/2013	2.3.4.4
a/duck/easternchina/031/2009	2.3.4.4
a/baikalteal/korea/1454/2014	2.3.4.4
a/littleegret/vietnam/wbt210/2014	2.3.4.4
a/teal/tottori/2/2016	2.3.4.4
a/baikalteal/korea/2402/2014	2.3.4.4
a/muscovyduck/vietnam/lbm818/2015	2.3.4.4
a/duck/easternchina/s0711/2014	2.3.4.4
a/chicken/dongguan/2818/2013	2.3.4.4
a/broilerduck/korea/h48/2014	2.3.4.4
a/chicken/laos/lpq001/2014	2.3.4.4
a/baikalteal/korea/h52/2014	2.3.4.4
a/chicken/shenzhen/2396/2013	2.3.4.4
a/duck/jiangxi/10160/2014	2.3.4.4
a/baikalteal/korea/1447/2014	2.3.4.4
a/goose/yangzhou/zg62/2011	2.3.4.4
a/duck/easternchina/l0423/2011	2.3.4.4
a/duck/vietnam/lbm812/2015	2.3.4.4
a/chicken/china/ah/2012	2.3.4.4
a/chicken/washington/3490_18/2015	2.3.4.4
a/blackswan/akita/2/2016	2.3.4.4
a/chicken/jiangxi/10122/2014	2.3.4.4
a/duck/easternchina/l0405/2010	2.3.4.4
a/turkey/minnesota/9892_2/2015	2.3.4.4
a/chicken/dongguan/1100/2014	2.3.4.4
a/duck/vietnam/lbm759/2014	2.3.4.4
a/duck/jiangsu/m234/2012	2.3.4.4
a/baikalteal/korea/1452/2014	2.3.4.4
a/environment/jiangxi/10170/2014	2.3.4.4
a/baikalteal/korea/1458/2014	2.3.4.4
a/duck/jiangxi/13475/2014	2.3.4.4
a/duck/guangzhou/41227/2014	2.3.4.4
a/chicken/dongguan/4259/2013	2.3.4.4
a/duck/vietnam/lbm751/2014	2.3.4.4
a/baikalteal/korea/2414/2014	2.3.4.4
a/duck/easternchina/s0215/2014	2.3.4.4
a/white_frontedgoose/korea/h231/2014	2.3.4.4
a/broilerduck/korea/buan2/2014	2.3.4.4
a/duck/jiangxi/13484/2014	2.3.4.4
a/muscovyduck/vietnam/lbm757/2014	2.3.4.4
a/duck/vietnam/hu1_1144/2014	2.3.4.4
a/chicken/yunnan/6797/2003	2.4
a/duck/yunnan/4645/2003	2.4
a/chicken/zhengzhou/1/02/	2.4
a/duck/yunnan/426/2004	2.4
a/chicken/yunnan/6957/2003	2.4
a/duck/yunnan/5090/2003	2.4
a/duck/yunnan/485/2004	2.4
a/chicken/jiyuan/1/03/	2.4
a/duck/yunnan/522/2004	2.4
a/duck/yunnan/6080/2003	2.4
a/duck/guangxi/13/2004	2.4
a/chicken/yunnan/5686/2003	2.4
a/duck/yunnan/6603/2003	2.4
a/chicken/yunnan/207/2004	2.4
a/duck/yunnan/4072/2003	2.4
a/duck/yunnan/5169/2003	2.4
a/chicken/guangxi/12/2004	2.4
a/duck/yunnan/5948/2003	2.4
a/chicken/china/1204/04	2.4
a/chicken/yunnan/6885/2003	2.4
a/crow/osaka/102/2004	2.5
a/blowfly/kyoto/93/2004	2.5
a/chicken/yamaguchi/7/2004	2.5
a/crow/kyoto/53/2004	2.5
a/chicken/korea/es/2003	2.5
a/goose/jilin/hb/2003	2.5
a/chicken/kyoto/3/2004	2.5
a/duck/hubei/wp/2003	2.5
a/chicken/oita/8/2004	2.5
a/duck/korea/esd1/03	2.5
a/chicken/guangdong/174/04	2.5
a/partridge/shantou/2886/2003	3
a/duck/guangxi/35/2001	3
a/pheasant/shantou/3535/2003	3
a/chicken/hebei/718/2001	3
a/duck/fujian/17/2001	3
a/duck/guangxi/xa/2001	3
a/duck/guangxi/22/2001	3
a/goose/vietnam/324/2001	3
a/goose/hongkong/668.1/2001	3
a/duck/shanghai/13/2001	3
a/goose/hongkong/3014.5/2000	3
a/duck/hongkong/2986.1_2/2000	3
a/duck/guangdong/01/2001	3
a/goose/vietnam/113/2001	3
a/waterfowl/hongkong/378.5/2001	3
a/duck/hongkong/380.5/2001	3-like
a/hongkong/378.1/2001	3-like
a/quail/guangxi/13/2002	4
a/duck/guangdong/22/2002	4
a/quail/guangxi/12/2002	4
a/quail/guangxi/11/2002	4
a/chicken/hongkong/409.1/2002	4
a/goose/fujian/bb/2003	4
a/swine/fujian/f1/2001	5
a/swine/fujian/2001	5
a/duck/zhejiang/52/2000	5
a/swine/fujian/1/2003	5
a/swine/fujian/2003	5
a/duck/vietnam/ncvd1/2003	5
a/chicken/jilin/ho/2003	5
a/chicken/vietnam/ncvd8/2003	5
a/duck/zhejiang/bj/2002	5-6-like
a/chicken/jiangsu/cz1/2002	5-6-like
a/duck/yokohama/aq10/2003	5-6-like
a/chicken/jilin/hh/2002	5-6-like
a/chicken/jilin/hf/2002	5-6-like
a/chicken/jilin/hd/2002	5-6-like
a/chicken/jilin/9/2004	5-6-like
a/chicken/henan/01/2004	5-6-like
a/treesparrow/henan/3/2004	6
a/blackbird/hunan/1/2004	6
a/treesparrow/henan/4/2004	6
a/duck/hubei/wg/2002	6
a/treesparrow/henan/1/2004	6
a/swine/anhui/ca/2004	6
a/chicken/hebei/102/2005	7
a/chicken/xinjiang/78/2005	7
a/mallard/huadong/hn/2005	7
a/treesparrow/henan/2/2004	7
a/chicken/xinjiang/54/2005	7
a/chicken/sheny/0606/2008	7
a/chicken/xinjiang/68/2005	7
a/chicken/shanxi/2/2006	7
a/domesticgreen_wingedteal/hunan/79/2005	7
a/chicken/liaoning/a_1/2007	7
a/chicken/henan/a_7/2006	7
a/domesticgreen_wingedteal/hunan/67/2005	7
a/chicken/liaoning/a_11/2006	7
a/chicken/xinjiang/17/2005	7
a/chicken/shandong/a_5/2006	7
a/chicken/pyigyitagon/204/2006	7
a/chicken/xinjiang/28/2006	7
a/chicken/shandong/a_10/2006	7
a/chicken/xinjiang/16/2005	7
a/chicken/xinjiang/67/2005	7
a/chicken/ningxia/24/2006	7
a/chicken/xinjiang/27/2006	7
a/chicken/hebei/326/2005	7
a/chicken/xinjiang/53/2005	7
a/beijing/01/2003	7
a/chicken/hebei/126/2005	7
a/chicken/vietnam/ncvd_swab26/2008	7.1
a/chicken/vietnam/ncvd_swab25/2008	7.1
a/chicken/vietnam/ncvd_swab16/2008	7.1
a/chicken/vietnam/ncvd_03.08/2008	7.1
a/chicken/vietnam/ncvd_03/2008	7.1
a/chicken/vietnam/ncvd_04/2008	7.1
a/chicken/shanxi/10/2006	7.1
a/chicken/vietnam/ncvd_swab06/2008	7.1
a/chicken/vietnam/ncvd_016/2008	7.1
a/chicken/vietnam/ncvd_05/2008	7.1
a/chicken/vietnam/ncvd_swab24/2008	7.1
a/chicken/vietnam/ncvd_swab19/2008	7.1
a/chicken/vietnam/ncvd_swab20/2008	7.1
a/chicken/vietnam/ncvd_swab17/2008	7.2
a/chicken/hebei/a_8/2009	7.2
a/chicken/chiping/0321/2014	7.2
a/chicken/jiangsu/18/2008	7.2
a/environment/hunan/2_1/2007	7.2
a/wildduck/shandong/1/2011	7.2
a/chicken/jiangsu/1001/2013	7.2
a/chicken/laiwu/0313/2014	7.2
a/environment/hunan/1_35/2007	7.2
a/environment/hunan/1_12/2007	7.2
a/chicken/jiangsu/1275/2014	7.2
a/chicken/hebei/1102/2010	7.2
a/chicken/ningxia/222/2012	7.2
a/swine/jiangsu/1/2008	7.2
a/chicken/vietnam/ncvd_swab15/2008	7.2
a/chicken/huadong/4/2008	7.2
a/chicken/qingdao/1/2014	7.2
a/chicken/hebei/1102_ma/2010	7.2
a/duck/hebei/0908/2009	7.2
a/environment/hunan/2_16/2007	7.2
a/chicken/henan/q7/2013	7.2
a/chicken/vietnam/ncvd_093/2008	7.2
a/chicken/shijiazhuang/1209/2013	7.2
a/chicken/vietnam/ncvd_swab18/2008	7.2
a/duck/shanghai/xj/2002	8-9-like
a/chicken/henan/210/2004	9
a/chukar/shantou/4690/2003	9
a/chicken/henan/16/2004	9
a/chicken/hongkong/369/2003	9
a/swan/guangxi/307/2004	9
a/chicken/henan/wu/2004	9
a/pheasant/shantou/4567/2002	9
a/mallard/guangxi/wt/2004	9
a/wildduck/guangdong/314/2004	9
a/chicken/henan/13/2004	9
a/chicken/hubei/327/2004	9
a/swine/guangxi/wz/2004	9
a/chicken/anhui/39/2004	9
a/chicken/hunan/41/2004	9
a/goose/huadong/220/2004	9
a/swine/henan/wy/2004	9
a/chick/macheng/2004	9
a/chicken/hubei/14/2004	9
a/chicken/hubei/489/2004	9
a/duck/guangxi/50/2001	9
a/chicken/henan/12/2004	9
a/chicken/gansu/44/2004	9
a/goose/guangdong/72/2004	9
a/quail/newyork/501360/2007	Am_nonGsGD
a/gadwall/ohio/12os5632/2012	Am_nonGsGD
a/mallard/washington/456277_7/2006	Am_nonGsGD
a/chicken/durango/6973_05/2005	Am_nonGsGD
a/ruddyturnstone/newjersey/1148676/2004	Am_nonGsGD
a/mallard/maryland/06os471/2006	Am_nonGsGD
a/duck/newyork/492652/2007	Am_nonGsGD
a/waterfowl/colorado/457952_2/2006	Am_nonGsGD
a/mallard/california/5296/2009	Am_nonGsGD
a/mallard/california/5149/2009	Am_nonGsGD
a/environment/ny/98899_6/2001	Am_nonGsGD
a/americanwigeon/iowa/463998/2006	Am_nonGsGD
a/mallard/california/1490/2013	Am_nonGsGD
a/environment/maryland/1156/2006	Am_nonGsGD
a/mallard/california/1371/2013	Am_nonGsGD
a/chicken/taiwan/1692/2013	Am_nonGsGD
a/mallard/california/1397/2013	Am_nonGsGD
a/muteswan/mi/451072_2/2006	Am_nonGsGD
a/blue_wingedteal/saskatchewan/22542/2007	Am_nonGsGD
a/chicken/hidalgo/7637_05/2005	Am_nonGsGD
a/gadwall/california/44287_137/2007	Am_nonGsGD
a/turkey/virginia/505477_17/2007	Am_nonGsGD
a/mallard/california/5502/2009	Am_nonGsGD
a/duck/oregon/459674_3/2006	Am_nonGsGD
a/tundraswan/alaska/442960/2006	Am_nonGsGD
a/waterfowl/colorado/476466_2/2007	Am_nonGsGD
a/muscovyduck/newyork/62095_1/2006	Am_nonGsGD
a/environment/maryland/1172/2006	Am_nonGsGD
a/rhea/tx/39923/1993	Am_nonGsGD
a/environment/newyork/484678/2007	Am_nonGsGD
a/mallard/wisconsin/10os3845/2010	Am_nonGsGD
a/environment/maryland/06os1195/2006	Am_nonGsGD
a/chicken/mexico/37821_771/1996	Am_nonGsGD
a/environment/maryland/06os1181/2006	Am_nonGsGD
a/northernpintail/california/469993/2006	Am_nonGsGD
a/chicken/taiwan/4443/2013	Am_nonGsGD
a/blue_wingedteal/guatemala/cip049_09/2010	Am_nonGsGD
a/ruddyturnstone/delaware/ai03_371/2003	Am_nonGsGD
a/chicken/durango/3717_05/2005	Am_nonGsGD
a/mallard/maryland/13os2946/2013	Am_nonGsGD
a/chicken/ibaraki/13/2005	Am_nonGsGD
a/northernshoveler/mississippi/11os5875/2011	Am_nonGsGD
a/northernshoveler/washington/44249_645/2006	Am_nonGsGD
a/mallard/minnesota/355779/2000	Am_nonGsGD
a/environment/newyork/190723/2007	Am_nonGsGD
a/chicken/durango/1433_9/2006	Am_nonGsGD
a/duck/ohio/470655/2007	Am_nonGsGD
a/environment/indiana/3596/2009	Am_nonGsGD
a/duck/nj/117228_7/2001	Am_nonGsGD
a/northernpintail/sk/4612/2010	Am_nonGsGD
a/woodduck/md/04_623/2004	Am_nonGsGD
a/mallard/md/898/2002	Am_nonGsGD
a/americangreen_wingedteal/wisconsin/12os4577/2012	Am_nonGsGD
a/environment/maryland/06os1166/2006	Am_nonGsGD
a/mallard/md/865/2002	Am_nonGsGD
a/northernpintail/utah/469648/2006	Am_nonGsGD
a/mallard/california/1399/2013	Am_nonGsGD
a/duck/pa/454069/2005	Am_nonGsGD
a/mallard/california/1481/2013	Am_nonGsGD
a/env/california/7341/2008	Am_nonGsGD
a/mallard/maryland/11os1718/2011	Am_nonGsGD
a/shorebird/de/101/2004	Am_nonGsGD
a/swan/bc/2045/2008	Am_nonGsGD
a/blue_wingedteal/guatemala/cip049_12/2010	Am_nonGsGD
a/mallard/california/1386/2013	Am_nonGsGD
a/sandpiper/southcentralalaska/16mb01220/2016	Am_nonGsGD
a/turkey/mb/fav10/2010	Am_nonGsGD
a/northernpintail/britishcolumbia/07813/2005	Am_nonGsGD
a/chicken/durango/1433_4/2005	Am_nonGsGD
a/turkey/mb/fav11/2010	Am_nonGsGD
a/mallard/maryland/11os1741/2011	Am_nonGsGD
a/chicken/newjersey/577_6/2008	Am_nonGsGD
a/wildbird/wisconsin/433163_2/2006	Am_nonGsGD
a/chicken/mexico/590_06/2006	Am_nonGsGD
a/chicken/durango/2880_06/2006	Am_nonGsGD
a/chicken/florida/25717/1993	Am_nonGsGD
a/mallard/maryland/11os1731/2011	Am_nonGsGD
a/mallard/california/1478/2013	Am_nonGsGD
a/mallard/nevada/450206_4/2006	Am_nonGsGD
a/unknown/newyork/78436/2006	Am_nonGsGD
a/americangreen_wingedteal/illinois/3443/2009	Am_nonGsGD
a/northernpintail/california/491335/2007	Am_nonGsGD
a/chicken/durango/1433_8/2005	Am_nonGsGD
a/mallard/california/5491/2009	Am_nonGsGD
a/avian/newyork/466812/2006	Am_nonGsGD
a/chicken/mexico/31381_7/1994	Am_nonGsGD
a/mallard/montana/458329_2/2006	Am_nonGsGD
a/green_wingedteal/alaska/143/2011	Am_nonGsGD
a/duck/newyork/481172/2007	Am_nonGsGD
a/mallard/maryland/11os1747/2011	Am_nonGsGD
a/americanwigeon/iowa/463993/2006	Am_nonGsGD
a/chicken/taiwan/2948/2013	Am_nonGsGD
a/environment/maryland/06os1178/2006	Am_nonGsGD
a/environment/maryland/1149/2006	Am_nonGsGD
a/mallard/maryland/11os1738/2011	Am_nonGsGD
a/leastsandpiper/southcentralalaska/16mb01324/2016	Am_nonGsGD
a/mallard/maryland/795/2002	Am_nonGsGD
a/mallard/ohio/14os0464/2014	Am_nonGsGD
a/env/california/7262/2008	Am_nonGsGD
a/mallard/california/5319/2009	Am_nonGsGD
a/mallard/california/5174/2009	Am_nonGsGD
a/northernpintail/florida/480645_5/2007	Am_nonGsGD
a/ruddyturnstone/de/509531/2007	Am_nonGsGD
a/northernpintail/iowa/463992/2006	Am_nonGsGD
a/mallard/california/1400/2013	Am_nonGsGD
a/mallard/md/790/2002	Am_nonGsGD
a/unknown/newyork/59316/2006	Am_nonGsGD
a/duck/newyork/465571/2006	Am_nonGsGD
a/chicken/taiwan/0502/2012	Am_nonGsGD
a/chicken/chiapas/0681_06/2006	Am_nonGsGD
a/environment/maryland/1154/2006	Am_nonGsGD
a/cinnamonteal/california/hkwf1111c/2007	Am_nonGsGD
a/mallard/california/5219/2009	Am_nonGsGD
a/chicken/gy/a451/2015	Am_nonGsGD
a/mallard/california/1413/2013	Am_nonGsGD
a/mallard/ohio/14os3372/2014	Am_nonGsGD
a/mallard/southcentralalaska/12ml00988_aaf1/2014	Am_nonGsGD
a/mallard/california/5250/2009	Am_nonGsGD
a/environment/maryland/06os1190/2006	Am_nonGsGD
a/mallard/ohio/11os2119/2011	Am_nonGsGD
a/chicken/ibaraki/8/2005	Am_nonGsGD
a/duck/newyork/466787/2006	Am_nonGsGD
a/mallard/california/1357/2013	Am_nonGsGD
a/guineafowl/oh/22911_20/1986	Am_nonGsGD
a/chicken/ph/a2821/2013	Am_nonGsGD
a/northernpintail/fl/598/2007	Am_nonGsGD
a/duck/minnesota/462960_2/2006	Am_nonGsGD
a/env/california/7600/2008	Am_nonGsGD
a/chicken/ibaraki/6/2005	Am_nonGsGD
a/chicken/mexico/681_06/2006	Am_nonGsGD
a/wigeon/ohio/379/1988	Am_nonGsGD
a/avian/newyork/448534/2006	Am_nonGsGD
a/environment/indiana/3607/2009	Am_nonGsGD
a/chicken/ibaraki/11/2005	Am_nonGsGD
a/chicken/ibaraki/14/2005	Am_nonGsGD
a/duck/newyork/465976/2006	Am_nonGsGD
a/chicken/nj/17169/1993	Am_nonGsGD
a/env/california/7258/2008	Am_nonGsGD
a/mallard/washington/454202_15/2006	Am_nonGsGD
a/mallard/maryland/11os1727/2011	Am_nonGsGD
a/chicken/guatemala/270475_4/2003	Am_nonGsGD
a/chicken/ibaraki/17/2006	Am_nonGsGD
a/duck/ny/44018_1/2000	Am_nonGsGD
a/mallard/illinois/464067_5/2006	Am_nonGsGD
a/chicken/ibaraki/15/2005	Am_nonGsGD
a/duck/ab/329/2006	Am_nonGsGD
a/mallard/california/1418/2013	Am_nonGsGD
a/blackduck/nc/674_694/2006	Am_nonGsGD
a/mallard/ohio/556/1987	Am_nonGsGD
a/mallard/minnesota/ai12_4031/2012	Am_nonGsGD
a/ruddyturnstone/delaware/499/2003	Am_nonGsGD
a/chicken/aguascalientes/4244_06/2006	Am_nonGsGD
a/americangreen_wingedteal/wisconsin/10os3127/2010	Am_nonGsGD
a/mallard/california/928v/2013	Am_nonGsGD
a/mallard/california/1367/2013	Am_nonGsGD
a/chicken/texas/298313/2004	Am_nonGsGD
a/mallard/ontario/26078/2007	Am_nonGsGD
a/mallard/maryland/11os1553/2011	Am_nonGsGD
a/northernshoveler/utah/466781/2006	Am_nonGsGD
a/environment/maryland/1192/2006	Am_nonGsGD
a/northernshoveler/california/2815/2011	Am_nonGsGD
a/chicken/guatemala/270475_1/2003	Am_nonGsGD
a/chicken/ibaraki/9/2005	Am_nonGsGD
a/mallard/maryland/11os1739/2011	Am_nonGsGD
a/cinnamonteal/california/jn1504/2007	Am_nonGsGD
a/mallard/mn/133/1998	Am_nonGsGD
a/waterfowl/colorado/462963/2006	Am_nonGsGD
a/environment/newyork/200269_18/2002	Am_nonGsGD
a/whitefrontgoose/alaska/446843/2006	Am_nonGsGD
a/mallard/minnesota/346250/2000	Am_nonGsGD
a/chicken/mexico/4188_05/2005	Am_nonGsGD
a/americangreen_wingedteal/mississippi/11os98/2011	Am_nonGsGD
a/chicken/durango/2678_05/2005	Am_nonGsGD
a/chicken/mexico/31381_991/1994	Am_nonGsGD
a/environment/maryland/06os1186/2006	Am_nonGsGD
a/chicken/guanajuato/28159_546/1995	Am_nonGsGD
a/duck/pennsylvania/446080_6/2006	Am_nonGsGD
a/environment/maryland/06os1187/2006	Am_nonGsGD
a/mallard/maryland/07os2435/2007	Am_nonGsGD
a/duck/newyork/494165/2007	Am_nonGsGD
a/canadagoose/colorado/473047_2/2006	Am_nonGsGD
a/mallard/maryland/182/2006	Am_nonGsGD
a/mallard/illinois/3974/2009	Am_nonGsGD
a/chicken/mexico/31381_3/1994	Am_nonGsGD
a/americangreen_wingedteal/mississippi/12os191/2012	Am_nonGsGD
a/chicken/pennsylvania/10210/1986	Am_nonGsGD
a/chicken/ibaraki/5/2005	Am_nonGsGD
a/mallard/maryland/789/2002	Am_nonGsGD
a/mallard/ohio/14os3394/2014	Am_nonGsGD
a/americanblackduck/newbrunswick/00867/2010	Am_nonGsGD
a/mallard/britishcolumbia/18311/2006	Am_nonGsGD
a/mallard/nv/449567_1/2006	Am_nonGsGD
a/mallard/washington/456277_2/2006	Am_nonGsGD
a/mallard/minnesota/355811/2000	Am_nonGsGD
a/chicken/veracruz/1433_1/2006	Am_nonGsGD
a/chicken/durango/1433_14/2006	Am_nonGsGD
a/mallard/california/1496/2013	Am_nonGsGD
a/americanwigeon/california/3180/2010	Am_nonGsGD
a/chicken/ibaraki/12/2005	Am_nonGsGD
a/mallard/maryland/11os1714/2011	Am_nonGsGD
a/mallard/wisconsin/464979/2006	Am_nonGsGD
a/mallard/ohio/11os2156/2011	Am_nonGsGD
a/mallard/montana/458328_5/2006	Am_nonGsGD
a/mallard/minnesota/ai11_4429/2011	Am_nonGsGD
a/wildbird/minnesota/460613_12/2006	Am_nonGsGD
a/mallard/minnesota/410/2000	Am_nonGsGD
a/duck/newyork/504372/2007	Am_nonGsGD
a/mallard/california/430410/2005	Am_nonGsGD
a/mallard/maryland/11os1742/2011	Am_nonGsGD
a/ruddyturnstone/delaware/103/2007	Am_nonGsGD
a/chicken/durango/1348_06/2006	Am_nonGsGD
a/northernpintail/alaska/44184_144/2006	Am_nonGsGD
a/turkey/newyork/465977/2006	Am_nonGsGD
a/chicken/durango/1433_7/2005	Am_nonGsGD
a/mallard/california/5386/2009	Am_nonGsGD
a/chicken/michoacan/4240_06/2006	Am_nonGsGD
a/mallard/maryland/11os1743/2011	Am_nonGsGD
a/mallard/nevada/449567_3/2006	Am_nonGsGD
a/greenwingedteal/ohio/464069/2006	Am_nonGsGD
a/mallard/southcentralalaska/12ml00991/2014	Am_nonGsGD
a/mallard/california/1434/2013	Am_nonGsGD
a/mallard/louisiana/476670_4/2007	Am_nonGsGD
a/chicken/queretaro/14588_19/1995	Am_nonGsGD
a/mallard/maryland/792/2002	Am_nonGsGD
a/mallard/mn/1/2000	Am_nonGsGD
a/turkey/veracruz/2579_06/2006	Am_nonGsGD
a/environment/newyork/466812_3/2007	Am_nonGsGD
a/chicken/aguascalientes/ia13/2010	Am_nonGsGD
a/goose/oh/22911_2/1986	Am_nonGsGD
a/avian/missouri/465593_7/2006	Am_nonGsGD
a/mallard/maryland/11os1722/2011	Am_nonGsGD
a/chicken/queretaro/6535_05/2005	Am_nonGsGD
a/cinnamonteal/california/hkwf1111/2007	Am_nonGsGD
a/mallard/maryland/11os1744/2011	Am_nonGsGD
a/mallard/michigan/466372_3/2006	Am_nonGsGD
a/chicken/coahuila/1433_3/2005	Am_nonGsGD
a/mallard/idaho/455398_2/2006	Am_nonGsGD
a/mallard/ohio/468159_4/2006	Am_nonGsGD
a/chicken/taiwan/689/2012	Am_nonGsGD
a/chicken/ibaraki/1/2005	Am_nonGsGD
a/whitefrontgoose/alaska/477003/2007	Am_nonGsGD
a/mallard/california/2542v/2011	Am_nonGsGD
a/greenwingedteal/delaware/468157_6/2006	Am_nonGsGD
a/environment/indiana/3610/2009	Am_nonGsGD
a/duck/newyork/504371/2007	Am_nonGsGD
a/mallard/md/866/2002	Am_nonGsGD
a/duck/newyork/490722/2007	Am_nonGsGD
a/parrot/guangdong/258/2004	Am_nonGsGD
a/chicken/puebla/14587_644/1994	Am_nonGsGD
a/mallard/indiana/465297_2/2006	Am_nonGsGD
a/snowgoose/montana/466771_4/2006	Am_nonGsGD
a/canadagoose/texas/475000_3/2006	Am_nonGsGD
a/avian/missouri/466554_6/2006	Am_nonGsGD
a/wildbird/minnesota/459254_5/2006	Am_nonGsGD
a/mallard/maryland/11os1750/2011	Am_nonGsGD
a/mallard/california/5191/2009	Am_nonGsGD
a/turkey/va/505477_18/2007	Am_nonGsGD
a/whitefrontgoose/alaska//445210/2006	Am_nonGsGD
a/duck/newyork/469961/2006	Am_nonGsGD
a/tundraswan/alaska/44049_168/2006	Am_nonGsGD
a/mallard/maryland/252/2001	Am_nonGsGD
a/mallard/california/8035/2008	Am_nonGsGD
a/chicken/yl/a3190/2014	Am_nonGsGD
a/chicken/ch/a556/2015	Am_nonGsGD
a/mallard/california/1375/2013	Am_nonGsGD
a/chicken/coahuila/3739_05/2005	Am_nonGsGD
